task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
60885,87,50,220,5,7,1,2
60956,87,18,122,4,2,10,6
60977,87,45,234,4,3,5,1
61108,87,24,249,3,2,7,5
61225,87,47,172,1,5,5,6
61274,87,22,130,2,1,10,6
61512,87,23,214,3,10,8,1
61585,87,12,236,1,5,3,1
61589,87,17,195,5,1,4,10
61599,87,18,273,2,8,4,6
61673,87,25,137,1,8,7,6
61845,87,16,276,1,4,3,9
61921,87,35,167,3,9,2,2
61945,87,40,253,3,10,6,7
62064,87,10,151,1,1,7,4
62147,87,49,274,3,1,10,6
62160,87,12,109,1,9,7,2
62390,87,44,196,4,3,6,6
62465,87,31,279,1,8,8,2
62503,87,34,144,1,1,1,5
62512,87,25,169,1,10,8,9
62568,87,26,249,4,2,2,3
62948,87,13,114,4,7,5,4
62953,87,48,239,1,1,2,5
63035,87,48,197,2,1,9,6
63287,87,16,189,1,4,1,8
63318,87,22,193,3,1,7,4
63407,87,34,244,3,9,10,6
63469,87,9,110,2,2,10,9
63511,87,33,187,4,4,4,2
63813,87,33,219,5,7,10,2
64201,87,24,213,5,2,8,2
64556,87,41,147,5,6,6,10
64690,87,49,202,5,1,5,8
64806,87,43,246,3,5,8,10
64827,87,21,285,5,3,5,5
64838,87,36,209,1,5,3,7
64916,87,13,131,1,7,10,5
65071,87,8,194,5,7,9,2
65274,87,37,244,2,1,10,2
65301,87,12,177,4,8,6,2
65677,87,25,281,4,3,2,2
65757,87,29,141,2,1,10,10
65965,87,30,242,5,10,6,6
65998,87,6,220,4,2,3,8
66030,87,9,256,2,5,1,9
66162,87,50,201,4,1,1,5
66461,87,22,134,5,5,7,9
66483,87,25,144,4,1,6,3
66504,87,24,280,4,8,8,2
66569,87,50,194,5,5,1,6
66690,87,28,218,5,2,10,3
66808,87,27,253,2,6,4,1
66958,87,11,195,3,5,1,7
67006,87,14,212,4,9,1,3
67120,87,39,152,4,7,6,1
67204,87,48,275,4,2,2,4
67556,87,10,259,1,9,10,1
67571,87,18,255,4,2,4,1
67623,87,35,273,2,6,1,5
67634,87,23,271,1,4,3,6
67800,87,27,178,3,4,3,10
67808,87,42,209,2,10,1,8
67918,87,48,269,5,1,6,1
67984,87,49,160,5,3,6,3
68033,87,44,171,3,10,1,8
68213,87,26,154,5,7,7,3
68220,87,11,114,3,10,1,8
68243,87,48,226,3,7,9,1
68259,87,27,253,4,5,8,10
68312,87,22,169,2,4,6,1
68367,87,50,197,3,3,5,3
68419,87,11,251,3,7,3,7
68428,87,37,249,1,2,6,7
68604,87,8,184,2,8,3,6
68777,87,27,135,3,6,3,2
68918,87,20,257,1,3,7,3
68992,87,35,227,3,10,3,1
69025,87,22,139,3,2,4,10
69079,87,39,188,5,2,2,6
69101,87,43,160,1,6,2,2
69127,87,20,259,2,2,9,7
69239,87,15,140,5,9,2,6
69273,87,41,202,1,9,7,10
69274,87,43,259,2,2,6,1
69360,87,26,234,4,1,1,6
69392,87,41,263,5,8,2,2
69553,87,11,188,2,7,8,7
69588,87,8,216,3,8,6,1
69687,87,12,147,3,5,5,9
69821,87,32,155,2,4,3,8
69878,87,27,155,3,7,4,10
60048,88,9,243,1,2,10,2
60072,88,40,250,1,2,2,4
60153,88,26,270,5,7,10,6
60185,88,37,196,4,10,3,8
60316,88,42,205,2,5,6,10
60483,88,21,205,5,3,7,3
60673,88,38,227,4,4,2,6
61022,88,16,285,2,7,2,7
61450,88,32,186,4,6,7,7
61518,88,25,124,1,6,7,4
61594,88,15,119,2,9,8,4
61658,88,14,200,2,5,2,9
61838,88,11,160,2,3,8,8
61917,88,47,212,5,3,1,6
61963,88,39,254,2,3,5,9
62014,88,25,213,5,10,4,2
62017,88,8,208,1,1,8,5
62040,88,20,193,1,4,8,4
62139,88,43,206,2,10,2,10
62168,88,28,255,4,4,7,7
62301,88,49,170,3,2,6,1
62318,88,47,275,3,3,9,4
62446,88,12,160,4,3,4,9
62674,88,32,197,3,5,1,9
62708,88,9,203,4,1,2,10
62935,88,42,186,5,1,5,1
62949,88,9,235,1,8,2,10
62997,88,18,164,3,7,6,7
63063,88,29,180,3,3,4,7
63153,88,30,159,4,9,6,7
63236,88,26,261,1,6,4,5
63301,88,16,211,3,1,7,3
63406,88,20,202,3,5,5,6
63557,88,46,159,2,10,4,5
63655,88,40,181,2,10,5,7
63754,88,36,219,4,8,3,6
63897,88,18,234,2,8,6,3
64088,88,9,161,3,6,2,7
64228,88,25,238,5,2,9,8
64246,88,21,285,3,8,9,5
64790,88,20,245,2,8,8,7
64811,88,23,252,1,4,2,8
64859,88,17,169,2,2,9,7
64982,88,5,260,4,4,5,8
65069,88,16,125,2,7,4,7
65441,88,19,228,1,1,1,10
65472,88,43,195,5,10,7,6
65493,88,18,139,5,4,7,5
65496,88,21,283,4,10,1,8
65511,88,34,172,2,7,7,4
65626,88,35,166,4,6,4,3
65683,88,40,285,1,8,2,6
65743,88,22,186,1,4,10,5
65891,88,6,220,4,5,1,8
66397,88,32,271,5,3,5,3
66535,88,29,226,5,1,1,8
66537,88,8,108,3,9,4,4
66564,88,16,255,5,6,9,2
66609,88,11,134,5,5,4,6
66645,88,47,270,3,9,4,7
66736,88,49,217,3,6,5,6
66758,88,38,152,3,2,4,8
66765,88,18,264,4,5,5,8
66771,88,9,212,5,3,10,4
66787,88,19,130,4,7,10,8
66867,88,11,275,4,1,8,3
67011,88,9,166,5,1,2,8
67089,88,12,269,5,10,7,4
67136,88,19,216,1,10,6,1
67243,88,14,216,2,10,7,3
67327,88,27,189,2,5,9,6
67514,88,25,276,3,3,9,9
67545,88,41,207,1,9,7,6
67549,88,19,277,1,9,6,3
67567,88,44,168,3,8,8,6
67642,88,18,191,4,1,7,10
67657,88,29,177,2,10,8,8
67672,88,45,196,2,4,1,7
68007,88,46,184,5,6,7,9
68060,88,7,105,1,7,4,2
68257,88,34,188,2,5,5,10
68269,88,20,128,3,10,1,8
68471,88,25,211,3,10,3,5
68485,88,46,203,2,9,1,10
68510,88,25,281,5,10,4,9
68533,88,20,214,2,3,9,10
68669,88,36,205,1,7,2,4
68717,88,7,255,2,10,7,8
68765,88,22,211,3,8,8,10
68852,88,9,141,2,6,10,2
68948,88,46,196,4,5,1,9
68964,88,34,202,3,5,8,8
68996,88,20,155,4,4,5,3
69964,88,23,209,3,10,3,10
69982,88,21,172,1,3,9,6
69996,88,14,283,1,8,10,6
60002,89,27,289,2,10,3,10
60147,89,47,235,5,6,1,1
60260,89,30,242,4,8,8,3
60390,89,46,167,1,4,5,1
60461,89,7,164,5,5,7,4
60718,89,48,249,2,9,9,7
61105,89,40,285,4,6,4,8
61163,89,24,203,4,2,1,5
61204,89,19,124,3,5,6,4
61265,89,24,225,3,4,3,2
61326,89,26,251,4,3,1,9
61377,89,33,191,1,9,2,5
61807,89,27,139,4,1,6,2
61828,89,29,259,2,7,8,7
61849,89,11,145,1,4,4,8
61890,89,38,195,2,9,3,10
61941,89,10,196,3,6,9,10
61984,89,8,244,3,1,8,8
62169,89,24,233,2,6,9,7
62278,89,7,283,3,2,7,5
62401,89,36,235,2,5,8,7
62433,89,7,143,4,5,8,5
62501,89,11,158,2,4,8,1
62792,89,42,202,3,6,1,8
62907,89,48,287,4,8,4,2
63010,89,15,265,5,5,1,7
63221,89,32,261,5,2,5,3
63303,89,14,253,3,3,3,5
63317,89,35,256,3,4,5,4
63474,89,48,172,4,3,1,9
63669,89,35,257,2,4,10,4
63734,89,38,227,5,9,4,6
63791,89,5,288,4,5,4,4
64068,89,8,174,4,3,1,8
64121,89,34,145,1,6,10,8
64235,89,33,262,1,4,3,5
64494,89,37,216,5,2,2,3
64678,89,37,142,4,5,3,1
64752,89,16,150,1,6,10,4
64843,89,42,283,3,10,6,8
64853,89,17,248,4,2,2,6
64866,89,19,153,5,4,1,2
65030,89,24,225,5,2,9,8
65046,89,33,275,5,8,2,1
65089,89,7,222,1,2,4,5
65244,89,31,182,3,9,2,1
65248,89,42,186,2,1,5,10
65354,89,34,257,5,4,2,4
65534,89,10,138,3,1,4,2
65561,89,28,140,3,3,8,4
65642,89,15,243,5,9,4,1
65663,89,21,174,3,9,10,6
65681,89,44,279,3,5,6,2
65691,89,29,281,4,9,1,9
65810,89,50,266,1,4,7,2
65923,89,10,218,5,8,4,2
65925,89,32,165,4,3,2,8
65961,89,43,170,5,7,5,8
66048,89,21,152,2,4,7,9
66269,89,42,169,3,3,6,1
66320,89,30,140,1,2,8,7
66350,89,27,214,2,1,9,3
66491,89,13,233,2,4,1,1
66522,89,27,148,2,3,6,1
66964,89,9,124,3,2,10,10
67066,89,13,184,3,4,1,6
67194,89,17,176,5,2,3,6
67209,89,10,168,4,6,1,5
67674,89,35,194,5,5,8,4
67726,89,9,196,3,5,4,4
67907,89,47,268,3,4,7,8
67935,89,22,134,3,3,4,2
67948,89,33,171,1,8,2,2
67973,89,36,281,2,8,5,9
68210,89,21,193,4,6,6,9
68225,89,47,243,1,7,4,4
68357,89,16,254,4,4,4,3
68431,89,42,151,2,7,6,10
68448,89,42,264,2,6,8,7
68557,89,24,201,2,3,4,7
68602,89,8,199,4,3,6,10
68607,89,19,255,2,8,1,4
68636,89,48,272,5,10,9,9
68695,89,23,203,4,3,6,10
68802,89,13,227,2,6,3,7
68805,89,16,171,4,3,9,7
68847,89,15,257,1,7,10,1
68853,89,36,254,4,1,3,1
68855,89,6,138,2,2,4,7
68966,89,25,235,2,5,1,6
69170,89,36,197,1,6,8,9
69216,89,50,244,1,1,1,6
69281,89,12,146,2,9,6,1
69357,89,30,175,3,3,2,2
69574,89,15,156,1,5,10,5
69595,89,29,234,3,1,5,3
69645,89,10,140,5,1,4,6
69773,89,45,168,4,5,1,7
69800,89,45,183,3,2,10,2
69998,89,47,208,1,1,7,3
60285,90,48,247,3,4,5,10
60564,90,10,175,2,8,7,6
60574,90,24,264,1,5,8,1
60580,90,28,273,3,5,1,7
60644,90,11,286,5,7,1,3
60754,90,8,147,3,9,10,8
61093,90,21,203,1,4,1,10
61157,90,40,200,2,4,3,8
61215,90,43,253,3,2,10,1
61258,90,8,203,4,8,4,5
61312,90,15,145,3,10,1,5
61398,90,8,155,4,4,10,8
61401,90,13,281,5,7,2,2
61560,90,37,263,3,7,4,8
61719,90,28,159,3,6,8,3
61770,90,34,137,2,4,9,2
61821,90,35,137,4,9,3,6
61892,90,32,164,2,10,4,1
61898,90,32,203,5,9,9,10
61936,90,28,254,1,8,4,4
61959,90,49,178,2,2,6,1
61972,90,9,272,2,3,7,2
62486,90,30,258,3,10,9,7
62726,90,14,159,5,4,7,7
62917,90,14,176,2,3,4,1
62955,90,25,213,2,1,9,9
63015,90,50,155,5,10,8,1
63036,90,37,231,4,5,6,10
63175,90,31,134,4,6,1,4
63205,90,5,158,5,9,5,4
63349,90,28,210,5,8,3,10
63440,90,44,210,4,2,10,5
63493,90,6,264,5,4,2,4
63525,90,36,230,3,2,3,9
63558,90,22,153,1,3,8,1
63612,90,34,210,3,8,10,6
63740,90,9,248,5,10,4,4
63848,90,41,222,2,2,10,6
63887,90,6,115,2,9,7,8
63914,90,16,140,1,9,9,2
63930,90,42,176,3,2,1,7
63947,90,20,279,3,9,10,1
63958,90,11,240,4,9,9,8
64114,90,21,125,5,5,2,6
64222,90,29,261,2,3,7,7
64289,90,7,190,2,10,4,2
64673,90,8,134,3,6,9,2
64703,90,44,260,4,10,7,6
64715,90,28,238,1,4,8,10
64964,90,19,222,1,3,6,1
64983,90,13,249,5,2,3,6
65117,90,35,220,1,8,5,9
65131,90,32,265,1,6,5,5
65194,90,11,156,4,2,2,2
65208,90,22,127,3,8,1,2
65233,90,20,156,2,1,7,10
65239,90,17,171,2,2,8,5
65267,90,12,280,3,6,6,10
65299,90,41,290,2,1,3,1
65369,90,20,196,3,8,3,5
65735,90,12,239,5,1,1,3
65868,90,39,273,5,6,8,7
66013,90,42,228,4,9,6,6
66051,90,21,276,4,5,6,3
66055,90,21,155,4,1,7,7
66155,90,29,228,5,6,5,6
66171,90,5,200,1,7,7,10
66212,90,24,287,5,3,4,5
66266,90,13,237,3,5,7,10
66267,90,7,261,2,5,6,1
66318,90,13,156,3,7,5,1
66615,90,35,161,1,2,7,7
66654,90,37,222,1,8,2,1
67432,90,17,245,4,9,2,7
67450,90,5,255,3,7,1,5
67540,90,32,189,2,5,10,10
67764,90,50,252,4,6,6,1
67850,90,45,255,3,9,10,5
67959,90,16,184,3,10,10,10
68135,90,50,227,1,2,6,6
68199,90,44,154,5,9,3,7
68227,90,44,214,4,6,5,3
68238,90,45,270,5,10,9,9
68354,90,12,169,5,4,8,8
68433,90,24,148,2,10,3,1
68453,90,21,137,3,9,2,1
68483,90,35,252,2,3,10,10
68522,90,37,289,1,8,3,5
68532,90,19,265,5,2,2,8
68554,90,29,154,4,7,5,8
68577,90,19,202,2,1,10,3
68578,90,36,149,3,3,5,8
68668,90,37,273,2,10,8,1
68798,90,17,249,4,5,1,7
68965,90,11,111,4,2,3,4
69028,90,43,283,5,5,2,3
69319,90,11,230,2,8,1,4
69328,90,18,253,5,9,3,7
69364,90,46,252,2,6,3,1
69391,90,40,219,2,10,1,9
69709,90,20,137,5,4,4,10
69813,90,28,193,4,1,2,6
69886,90,33,226,3,2,7,4
69894,90,42,223,4,9,1,10
60006,91,46,157,3,6,9,10
60313,91,13,222,1,1,5,10
60555,91,23,177,5,3,6,10
60593,91,14,157,5,3,1,5
60638,91,34,147,4,1,5,4
60677,91,11,207,4,8,3,1
61001,91,10,238,2,9,8,10
61130,91,34,250,3,8,6,5
61242,91,7,288,5,6,8,4
61306,91,47,173,2,6,4,2
61780,91,32,247,5,3,10,8
62028,91,36,174,4,9,9,10
62053,91,42,192,1,5,8,9
62075,91,8,275,4,10,5,9
62108,91,40,151,5,4,8,2
62154,91,15,261,2,8,8,9
62329,91,25,148,3,6,3,9
62530,91,26,174,5,8,4,10
62596,91,19,149,4,4,7,6
62664,91,49,264,2,8,8,4
62673,91,14,197,3,9,3,2
62675,91,42,209,4,8,7,6
62734,91,23,201,2,9,6,5
62790,91,42,158,3,6,10,4
62880,91,47,199,1,2,2,6
62951,91,34,284,3,3,2,1
63040,91,28,189,3,7,5,2
63300,91,25,150,2,6,9,4
63447,91,17,232,2,2,9,6
63456,91,18,282,4,3,2,7
63507,91,50,224,5,9,3,7
63565,91,22,229,2,9,5,1
63577,91,42,239,3,10,8,3
63795,91,13,236,2,1,1,8
63894,91,36,270,1,1,8,7
64022,91,40,233,5,2,3,4
64037,91,22,221,4,7,1,9
64038,91,18,256,1,7,1,4
64149,91,16,158,2,3,3,8
64171,91,21,278,3,10,7,3
64258,91,39,225,2,2,9,9
64280,91,6,135,1,1,6,1
64311,91,18,230,1,5,6,4
64467,91,26,282,1,8,3,3
64598,91,33,247,5,8,8,2
64672,91,11,283,5,2,4,4
65060,91,10,141,3,6,7,8
65092,91,24,283,3,10,10,4
65156,91,37,222,5,9,10,7
65179,91,44,197,2,10,1,3
65446,91,15,152,4,7,7,7
65718,91,16,242,3,1,5,7
65720,91,28,164,1,3,3,4
66018,91,13,204,1,6,10,10
66159,91,35,283,1,1,6,8
66218,91,12,275,5,7,4,7
66401,91,18,215,5,6,2,3
66402,91,44,214,1,5,1,3
66436,91,14,238,5,9,4,1
66826,91,21,274,1,2,10,4
66855,91,7,156,5,2,7,6
66889,91,18,224,2,8,4,8
66980,91,29,146,5,4,9,6
67034,91,28,263,4,5,1,5
67137,91,12,267,2,9,6,7
67324,91,24,126,2,4,6,9
67420,91,12,199,4,8,5,6
67475,91,14,248,3,2,10,8
67477,91,41,215,3,5,10,3
67521,91,12,274,5,4,5,3
67537,91,20,124,1,7,2,10
67631,91,46,205,2,10,5,1
67699,91,50,289,2,7,10,7
67772,91,38,148,4,5,7,7
67807,91,40,158,4,3,8,3
67814,91,27,263,4,4,3,5
67869,91,29,247,5,4,6,6
67920,91,17,253,4,4,1,5
67955,91,31,174,4,6,9,6
68093,91,13,164,1,7,7,6
68222,91,9,260,4,3,5,3
68388,91,35,266,2,1,7,7
68644,91,32,186,5,10,6,3
68713,91,15,171,1,6,7,7
68782,91,39,142,4,2,3,6
68953,91,50,160,2,9,2,6
69023,91,20,200,1,10,4,1
69222,91,28,245,4,2,1,8
69242,91,42,221,2,7,8,8
69370,91,15,116,4,10,3,4
69451,91,36,226,3,1,5,4
69759,91,50,258,5,9,1,1
69965,91,19,232,2,5,8,5
60054,92,46,171,3,6,9,9
60165,92,31,143,2,4,1,3
60211,92,25,184,1,3,5,7
60449,92,35,180,4,8,7,3
60464,92,34,137,1,6,1,8
60488,92,14,226,2,9,7,7
60699,92,13,116,3,1,2,3
60927,92,30,252,3,8,2,9
61137,92,32,245,5,10,1,5
61375,92,15,159,5,3,6,3
61390,92,32,150,4,1,5,5
61417,92,15,139,4,2,3,8
61448,92,14,243,2,3,5,6
61509,92,46,288,1,2,6,9
61563,92,15,174,3,5,4,4
61643,92,35,232,5,3,10,3
61691,92,15,269,5,8,5,9
61976,92,42,152,1,5,2,5
62122,92,45,171,5,10,1,9
62238,92,33,161,5,3,4,4
62324,92,24,158,3,8,9,6
62347,92,19,220,3,10,3,4
62378,92,30,231,5,3,10,6
62533,92,24,249,1,6,3,3
62962,92,28,161,1,6,9,1
62965,92,41,153,3,9,7,6
62966,92,24,278,1,8,9,5
63273,92,22,126,2,2,2,10
63313,92,46,254,2,9,3,5
63428,92,16,163,3,1,9,1
63437,92,9,283,5,3,3,5
63504,92,49,233,5,10,8,2
63878,92,41,207,2,10,9,5
63942,92,49,159,2,5,3,5
63994,92,7,151,4,3,1,1
64177,92,28,175,4,2,1,4
64284,92,6,185,1,4,6,2
64414,92,27,173,2,7,2,4
64713,92,12,173,3,9,1,9
64735,92,16,245,2,3,7,8
64788,92,20,268,4,7,7,10
64851,92,21,198,5,1,7,7
65302,92,17,151,1,3,10,1
65424,92,7,210,5,2,6,10
65433,92,15,131,3,6,1,3
65567,92,5,168,3,2,9,4
65611,92,37,279,3,3,10,6
65750,92,15,138,3,8,2,10
65772,92,12,251,1,4,7,3
65781,92,11,180,2,7,1,10
65841,92,26,259,4,3,5,1
65926,92,50,269,2,7,10,8
65956,92,8,134,4,9,5,2
66172,92,25,128,1,4,9,6
66275,92,23,131,1,8,9,9
66280,92,16,287,1,9,5,3
66377,92,38,237,3,4,9,2
66399,92,17,177,4,8,8,10
66484,92,29,284,2,3,1,3
66503,92,15,123,5,1,7,6
66779,92,25,253,5,2,8,3
66909,92,50,275,5,9,4,8
66920,92,28,169,2,10,7,7
67056,92,20,137,1,7,8,9
67173,92,5,155,3,4,10,8
67296,92,7,237,2,3,2,10
67568,92,44,202,4,9,5,4
67614,92,8,172,4,1,4,9
67662,92,27,215,3,1,6,8
67771,92,24,225,3,9,7,4
67882,92,18,231,5,3,5,2
68029,92,35,255,3,10,8,4
68152,92,34,229,4,4,1,6
68230,92,36,200,3,1,7,5
68390,92,20,234,3,10,1,6
68552,92,32,190,5,8,10,4
68624,92,18,178,4,8,10,8
68642,92,39,261,3,6,1,4
68834,92,39,240,2,9,6,10
68900,92,47,274,1,8,7,7
69038,92,16,125,3,9,8,4
69063,92,19,121,1,2,9,10
69345,92,28,159,3,5,3,6
69423,92,47,168,4,10,2,3
69541,92,10,137,5,1,5,6
69566,92,33,266,5,5,2,7
69703,92,11,185,1,9,2,10
69731,92,6,255,1,9,10,2
69801,92,10,214,3,8,1,9
69856,92,8,131,1,6,7,9
60097,93,49,166,2,1,8,8
60106,93,9,288,5,5,9,10
60160,93,46,225,2,3,3,8
60282,93,15,235,5,10,8,8
60325,93,13,180,5,8,2,9
60769,93,34,146,1,8,10,7
60816,93,32,185,5,2,7,3
60901,93,9,153,3,5,2,10
60958,93,48,259,3,4,8,6
60991,93,35,283,5,9,1,6
61209,93,36,243,5,1,5,8
61223,93,36,149,4,8,7,4
61279,93,34,285,3,1,5,2
61282,93,26,167,1,9,5,4
61297,93,20,282,5,10,6,4
61308,93,31,146,5,6,2,2
61324,93,21,287,3,8,8,3
61355,93,29,209,2,6,3,3
61378,93,14,182,3,10,10,5
61412,93,34,262,1,1,7,7
61464,93,46,258,2,3,4,5
61809,93,36,165,2,3,4,4
61889,93,33,212,3,9,6,10
61990,93,20,258,4,9,3,2
62050,93,43,159,5,4,4,3
62136,93,41,204,5,5,8,4
62183,93,15,237,4,3,9,8
62196,93,22,274,3,10,2,5
62204,93,23,164,4,7,9,10
62251,93,40,248,2,1,6,3
62258,93,33,236,2,8,4,2
62306,93,18,287,3,5,1,2
62343,93,5,268,5,6,8,4
62381,93,44,292,4,10,7,4
62505,93,44,254,1,1,8,9
62513,93,26,134,2,4,1,6
62543,93,14,118,5,10,2,4
62696,93,31,260,4,4,8,7
62736,93,30,179,4,5,3,9
62879,93,33,191,4,3,6,5
62957,93,17,240,5,10,10,1
63017,93,24,133,2,10,4,8
63066,93,26,178,5,3,8,3
63162,93,41,186,1,2,2,5
63759,93,47,216,3,9,1,7
63866,93,16,209,2,5,4,5
63968,93,13,253,4,7,8,1
64066,93,15,124,4,2,9,5
64098,93,12,131,3,2,5,4
64566,93,20,220,4,3,4,1
64800,93,17,239,1,6,9,7
64927,93,43,204,4,9,1,10
64953,93,31,150,3,7,1,5
65021,93,5,182,3,7,7,2
65220,93,28,207,2,3,5,7
65235,93,41,192,5,2,6,3
65345,93,31,219,3,1,6,9
65387,93,45,277,3,7,10,6
65447,93,41,203,1,9,7,3
65540,93,19,225,5,8,2,5
65606,93,38,264,4,3,6,3
65858,93,9,130,1,1,7,9
65964,93,8,271,5,3,7,10
66105,93,18,239,2,9,4,6
66407,93,14,189,5,8,9,1
66457,93,28,154,4,7,3,10
66459,93,42,160,5,8,4,4
66474,93,34,232,4,10,8,9
66480,93,41,290,4,9,5,8
66524,93,26,142,2,4,6,6
66531,93,34,151,1,10,7,4
66597,93,48,284,5,4,1,1
66732,93,32,232,2,2,6,10
67253,93,32,181,1,8,3,10
67281,93,5,125,4,2,10,4
67346,93,33,290,3,8,7,5
67357,93,16,176,5,5,3,3
67380,93,43,246,4,1,10,10
67413,93,25,266,3,9,2,3
67459,93,35,216,3,6,5,10
67489,93,43,271,4,9,7,4
68015,93,6,155,2,1,2,2
68088,93,13,286,4,6,3,3
68162,93,45,172,1,1,7,9
68165,93,15,195,2,3,10,8
68330,93,46,214,4,8,3,1
68385,93,45,202,4,8,7,2
68476,93,5,126,3,3,7,7
68479,93,11,169,1,8,9,8
68917,93,48,192,2,9,8,6
68972,93,47,178,5,7,10,5
69108,93,31,194,2,7,4,4
69128,93,28,291,1,10,6,5
69157,93,11,232,1,5,7,8
69316,93,11,124,4,10,4,4
69361,93,28,293,3,8,5,4
69374,93,17,245,1,3,7,8
69452,93,30,291,2,1,8,1
69506,93,48,199,3,10,2,6
69562,93,8,113,3,1,9,1
69791,93,36,248,2,7,4,7
69812,93,10,230,2,1,10,9
69851,93,48,234,4,4,8,4
69869,93,21,271,1,6,7,7
69874,93,13,232,1,9,5,5
60241,94,48,264,3,7,6,1
60386,94,27,234,4,8,4,1
60398,94,33,188,3,7,5,9
60615,94,17,196,5,10,6,9
60662,94,22,146,1,1,5,4
60834,94,32,272,4,7,6,6
60893,94,33,158,2,10,5,4
60899,94,34,182,4,9,4,10
61018,94,43,292,4,5,8,5
61159,94,22,281,5,2,10,5
61180,94,49,286,3,5,1,9
61259,94,13,289,3,3,1,1
61479,94,13,172,1,1,6,10
61608,94,36,282,5,10,7,6
61682,94,27,159,4,7,8,6
61697,94,31,138,3,3,9,1
61847,94,28,171,2,4,1,2
61884,94,8,113,1,2,8,6
62091,94,9,135,2,3,3,8
62419,94,42,268,3,8,8,9
62455,94,25,209,5,10,5,9
62473,94,20,228,2,4,8,6
62574,94,20,126,1,7,9,1
62667,94,35,244,4,8,2,3
62814,94,39,286,3,10,8,2
62854,94,27,279,5,5,1,9
62863,94,15,194,5,4,9,7
62866,94,42,149,1,2,6,8
62975,94,43,165,4,6,7,3
63042,94,25,229,5,1,2,8
63204,94,6,146,1,9,7,7
63259,94,31,163,3,2,10,10
63432,94,16,133,5,6,6,3
63485,94,45,168,5,6,9,2
63527,94,18,143,3,7,4,9
63591,94,14,180,3,1,1,1
63607,94,27,137,1,1,5,1
63694,94,50,177,2,1,5,3
63793,94,8,112,4,2,1,1
63893,94,5,153,1,6,9,3
63944,94,35,168,5,3,2,4
63961,94,9,201,4,9,7,4
63980,94,12,166,4,5,1,7
64146,94,50,192,4,8,6,7
64173,94,35,258,3,2,2,2
64458,94,14,198,4,3,1,5
64506,94,11,181,2,3,2,10
64522,94,13,243,5,8,8,10
64594,94,9,287,2,2,8,4
64742,94,19,228,2,8,10,4
65031,94,40,193,4,6,9,10
65036,94,50,178,2,7,6,2
65037,94,23,179,4,9,8,3
65072,94,5,233,2,3,10,8
65327,94,38,253,5,7,6,2
65394,94,36,163,2,8,1,7
65434,94,44,264,5,4,4,5
65468,94,45,172,2,2,7,6
65469,94,16,288,4,10,3,4
65535,94,48,185,4,6,9,3
65730,94,5,210,5,6,1,6
65836,94,16,271,4,5,3,5
65918,94,29,135,5,4,8,8
65969,94,8,160,1,5,3,4
66089,94,6,193,4,10,4,1
66199,94,30,168,5,5,6,2
66211,94,27,131,5,6,6,8
66305,94,5,221,3,8,6,4
66333,94,40,213,5,5,10,9
66363,94,40,227,1,1,5,4
66424,94,6,252,5,7,10,7
66427,94,48,253,3,10,4,1
66431,94,26,204,5,6,3,9
66438,94,14,244,4,8,4,1
66541,94,16,257,4,7,6,7
66638,94,11,259,4,6,1,3
66730,94,10,278,3,3,3,4
66753,94,36,278,1,7,7,10
66784,94,30,220,2,6,10,8
66989,94,27,225,5,6,9,1
66993,94,16,239,1,9,3,7
67078,94,34,243,5,9,6,10
67213,94,34,151,1,7,1,3
67300,94,21,162,5,10,1,9
67308,94,40,288,3,5,5,7
67445,94,49,207,4,10,8,2
67607,94,31,171,5,3,9,8
67706,94,43,158,3,8,10,9
67799,94,32,223,1,7,1,9
67851,94,40,195,4,9,7,2
68508,94,34,144,1,6,9,7
68603,94,22,254,1,3,2,5
68690,94,29,149,3,7,8,6
68891,94,42,227,4,6,5,6
68969,94,28,156,3,2,7,3
69111,94,33,288,4,10,10,4
69143,94,47,283,5,2,9,9
69292,94,47,209,1,1,6,3
69338,94,42,264,2,3,5,8
69479,94,7,220,4,10,1,9
69557,94,21,229,5,8,2,9
69670,94,29,234,3,3,7,10
69811,94,31,249,5,3,4,6
60102,95,23,149,4,1,2,2
60116,95,32,190,1,8,9,9
60205,95,28,151,4,10,7,5
60225,95,50,200,3,10,7,2
60305,95,15,173,3,5,5,9
60463,95,34,208,3,5,7,7
60498,95,12,180,1,4,8,7
60608,95,46,165,2,7,9,3
60620,95,7,116,3,1,1,3
60623,95,17,167,4,4,4,8
60827,95,18,221,3,4,10,10
60915,95,29,282,3,3,10,7
61041,95,36,145,4,4,8,10
61083,95,39,295,3,7,10,6
61446,95,40,192,5,9,5,3
61553,95,16,293,2,1,2,3
61586,95,6,214,2,7,3,4
61601,95,20,196,2,7,6,5
61769,95,49,201,4,8,9,10
61818,95,36,261,4,2,5,9
62271,95,28,254,3,2,9,5
62354,95,31,169,3,7,2,6
62360,95,45,280,5,7,3,6
62506,95,25,165,3,8,7,4
62535,95,47,247,5,8,9,10
62548,95,19,268,5,9,7,5
62587,95,11,269,2,1,10,1
62600,95,44,168,4,2,6,4
62679,95,47,193,1,4,5,8
62892,95,25,209,1,7,6,5
62952,95,48,188,1,3,7,3
63143,95,46,274,1,6,10,7
63147,95,34,282,1,1,9,8
63247,95,24,132,5,8,5,4
63296,95,12,139,5,3,5,6
63384,95,11,203,3,3,2,8
63762,95,34,248,1,10,4,1
63869,95,23,217,2,9,8,2
