task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
9368,77,6,140,1,2,6,5
9429,77,22,166,1,10,10,8
9459,77,46,266,4,2,5,3
9461,77,10,251,3,9,7,1
9603,77,22,223,5,5,9,3
9668,77,18,238,5,5,9,3
9723,77,42,185,2,1,7,1
9758,77,27,200,2,4,8,2
9950,77,23,193,4,9,7,4
23,78,41,132,1,1,8,3
98,78,14,138,3,8,4,2
163,78,23,124,5,2,6,7
307,78,35,197,1,2,7,8
336,78,15,259,2,9,9,2
412,78,46,169,5,3,3,5
521,78,25,171,3,4,8,1
533,78,22,254,2,7,6,6
727,78,35,190,3,3,10,1
841,78,16,115,3,6,8,2
1018,78,36,126,2,3,10,5
1101,78,33,159,3,3,7,2
1119,78,50,215,5,8,6,9
1123,78,45,200,2,4,8,9
1267,78,28,147,4,3,7,7
1393,78,17,167,2,4,3,6
1667,78,23,221,2,7,6,1
1736,78,35,269,5,5,2,8
2020,78,13,126,1,5,6,1
2076,78,36,259,1,9,4,5
2182,78,12,109,5,10,8,3
2244,78,8,110,2,1,4,3
2480,78,34,242,5,3,5,9
2639,78,26,174,4,5,8,3
2819,78,8,230,1,3,7,4
3012,78,20,119,2,9,10,1
3016,78,7,276,4,7,3,5
3051,78,28,233,3,6,6,8
3070,78,16,170,2,4,3,2
3100,78,11,208,5,6,10,9
3103,78,29,119,5,4,6,9
3126,78,35,223,3,5,10,9
3146,78,16,210,1,9,2,1
3174,78,39,255,5,2,6,1
3885,78,33,274,4,10,7,2
4112,78,16,141,2,5,4,4
4126,78,5,256,1,10,5,8
4309,78,47,213,3,1,1,7
4316,78,48,155,2,7,10,3
4364,78,42,150,3,9,7,7
4540,78,36,129,4,10,6,8
4651,78,39,244,4,4,8,5
4911,78,35,209,3,2,7,4
4960,78,30,198,3,4,10,10
5336,78,19,180,5,5,1,5
5442,78,26,174,1,8,1,5
5543,78,17,112,5,1,10,7
5547,78,32,122,3,3,10,7
5678,78,17,241,5,7,9,2
5946,78,28,208,2,2,2,2
6063,78,38,248,5,1,2,6
6081,78,22,187,4,5,6,1
6114,78,7,183,1,3,1,9
6299,78,31,210,3,3,5,5
6460,78,48,206,5,6,6,1
6474,78,34,192,1,10,9,5
6494,78,30,199,2,2,8,2
6498,78,46,150,1,4,10,8
6505,78,32,232,3,7,5,2
6678,78,31,132,2,2,9,5
6703,78,10,182,1,7,7,9
6750,78,7,275,2,8,7,1
6924,78,14,198,1,8,5,8
6965,78,12,184,4,5,7,2
7065,78,7,261,1,10,8,5
7104,78,47,275,5,3,6,4
7117,78,30,123,1,1,8,2
7133,78,43,273,5,3,2,10
7258,78,34,163,5,5,1,6
7445,78,37,134,4,3,8,7
7630,78,39,160,5,5,3,2
7637,78,22,267,3,5,1,10
8347,78,20,248,2,3,3,7
8697,78,27,196,4,1,10,1
8732,78,22,136,5,7,3,10
8811,78,41,225,5,6,3,10
8896,78,33,204,5,5,4,8
8988,78,26,205,4,9,9,1
9034,78,34,235,1,4,5,10
9316,78,28,193,3,3,1,9
9393,78,38,163,1,7,10,10
9598,78,37,239,4,8,9,3
9730,78,32,186,3,1,4,6
9900,78,14,152,1,4,7,9
9912,78,28,180,4,1,10,3
9925,78,44,205,2,8,3,3
17,79,30,131,4,9,7,8
41,79,36,144,5,5,9,2
188,79,43,258,2,9,4,5
204,79,24,273,5,10,4,8
385,79,32,279,3,5,3,5
386,79,43,208,4,3,7,10
417,79,40,132,5,6,9,2
457,79,27,131,3,6,3,7
462,79,8,127,5,10,2,6
485,79,17,228,5,2,2,3
883,79,26,235,5,8,6,5
917,79,24,238,3,5,5,5
1052,79,19,174,3,7,8,8
1058,79,23,230,5,7,3,8
1120,79,17,214,3,2,8,7
1311,79,12,212,2,8,10,7
1365,79,37,225,2,6,10,1
1382,79,34,198,1,9,3,5
1496,79,40,238,3,4,2,2
1510,79,20,142,5,10,7,3
1729,79,37,262,1,3,2,7
1746,79,20,268,5,3,3,3
1761,79,24,231,4,7,4,1
1908,79,6,204,2,8,9,2
1920,79,8,208,2,4,4,2
1968,79,49,142,5,3,9,4
2183,79,19,225,4,4,1,1
2216,79,33,164,4,8,8,7
2274,79,41,231,5,1,1,6
2379,79,21,135,3,10,3,9
2458,79,47,166,4,4,7,2
2915,79,45,275,2,1,10,1
3198,79,49,158,4,8,7,5
3324,79,12,225,2,4,3,2
3462,79,48,196,4,2,3,7
3662,79,37,126,3,7,6,8
3801,79,6,100,3,2,1,5
3925,79,8,170,1,7,2,7
4138,79,31,139,2,6,6,3
4275,79,36,278,4,4,6,10
4419,79,6,127,3,10,1,7
4432,79,5,273,3,6,7,1
4472,79,9,175,4,6,5,7
4491,79,39,211,1,3,6,3
4613,79,30,174,2,10,8,10
4623,79,46,170,3,6,10,3
4983,79,23,220,2,1,5,9
4996,79,33,158,3,2,2,9
5026,79,50,267,1,1,7,3
5109,79,13,188,5,3,8,2
5408,79,19,173,3,4,5,5
5607,79,34,248,5,10,1,7
5898,79,23,121,4,6,9,10
5960,79,9,187,5,6,1,9
6408,79,11,245,5,2,3,8
6701,79,20,238,2,9,8,4
6806,79,30,242,3,6,10,9
6807,79,37,192,3,1,2,4
7001,79,24,269,3,3,1,9
7022,79,25,230,1,1,8,2
7180,79,7,215,4,3,9,8
7227,79,35,267,2,9,2,3
7471,79,8,220,1,10,3,8
7685,79,35,206,4,6,1,1
7784,79,46,147,4,4,1,1
7798,79,37,189,4,7,6,8
7851,79,26,252,3,8,5,8
7913,79,12,139,5,1,3,7
7980,79,50,231,1,10,2,4
8108,79,32,270,2,3,2,7
8219,79,26,267,4,9,10,7
8369,79,13,167,3,9,8,3
8433,79,13,105,2,8,8,9
8494,79,9,98,1,2,6,3
8858,79,30,194,4,6,7,9
8930,79,34,141,4,6,5,7
9009,79,23,118,1,6,8,10
9295,79,32,219,5,1,9,4
9444,79,45,188,5,10,5,1
9513,79,34,203,2,5,2,7
9584,79,22,261,1,3,10,10
9694,79,7,169,4,1,3,10
9706,79,43,258,2,2,3,3
9722,79,15,232,2,10,5,1
9744,79,49,221,2,2,2,4
9796,79,38,200,1,5,5,6
3,80,45,136,2,1,2,1
49,80,17,220,2,8,5,2
104,80,13,117,5,10,9,7
182,80,24,271,3,6,3,1
198,80,15,198,1,1,10,1
265,80,36,221,5,7,2,1
306,80,18,279,4,9,3,10
407,80,50,220,5,7,7,9
452,80,8,280,3,4,9,4
1295,80,28,210,1,2,3,7
1328,80,26,241,1,6,1,4
1445,80,20,117,5,4,6,3
1577,80,33,226,2,7,10,6
1680,80,41,203,1,5,4,1
1763,80,43,214,2,4,9,1
2024,80,11,205,1,4,9,10
2161,80,12,115,3,10,10,7
2270,80,28,229,1,4,7,7
2299,80,45,163,3,4,2,1
2302,80,9,204,3,6,4,8
2489,80,43,137,2,1,1,8
2642,80,9,123,4,7,5,10
2682,80,13,167,2,5,10,10
2781,80,34,135,1,9,10,1
2881,80,30,171,3,1,6,6
3390,80,5,162,3,5,6,8
3454,80,23,245,2,2,6,1
3471,80,36,152,4,7,10,3
3478,80,11,241,1,2,2,3
3799,80,40,260,4,10,2,9
3829,80,11,133,3,10,6,10
3915,80,42,225,5,10,4,4
3937,80,27,275,4,10,6,5
4350,80,15,231,2,10,4,1
4589,80,49,268,4,8,9,10
4654,80,20,175,5,4,4,3
4730,80,28,123,2,10,10,1
4732,80,40,217,2,1,10,1
5013,80,25,154,5,8,9,9
5143,80,38,206,3,2,6,8
5245,80,9,260,4,6,1,5
5272,80,5,217,5,9,8,3
5363,80,7,181,4,10,7,1
5375,80,21,192,5,9,6,2
5465,80,30,224,4,8,8,6
5657,80,50,271,3,4,2,10
5701,80,36,212,3,1,6,6
5808,80,49,161,5,1,6,1
6080,80,48,233,5,8,2,3
6190,80,27,192,4,9,6,3
6333,80,16,207,5,5,8,4
6346,80,37,205,1,9,3,1
6419,80,28,167,3,6,5,7
6444,80,10,179,3,8,10,5
6465,80,10,148,2,8,6,8
7047,80,16,195,3,2,1,6
7169,80,6,161,3,7,7,9
7269,80,15,250,1,8,7,2
7601,80,7,173,1,10,10,4
7638,80,38,131,2,7,4,10
7696,80,21,198,1,2,9,9
7740,80,31,219,5,5,1,8
7840,80,40,225,2,8,2,9
7871,80,28,127,2,9,10,1
8096,80,32,172,5,6,5,6
8185,80,49,192,5,2,3,2
8190,80,46,220,5,3,1,4
8241,80,14,179,3,7,4,9
8297,80,45,234,5,6,10,3
8353,80,15,120,1,5,10,5
8441,80,50,263,2,4,9,9
8645,80,33,276,1,9,9,5
8871,80,17,139,3,6,1,5
9052,80,47,198,2,8,5,2
9217,80,49,269,3,6,5,5
9267,80,35,233,2,10,9,4
9303,80,39,199,2,8,6,3
9493,80,44,231,4,1,5,1
9566,80,35,225,1,2,1,7
9609,80,47,187,2,9,9,9
9626,80,22,258,1,1,8,2
9771,80,32,224,3,10,5,6
9942,80,37,201,5,5,9,3
161,81,49,143,1,1,5,3
165,81,16,152,1,2,8,9
366,81,14,214,5,5,3,7
560,81,28,237,3,3,3,9
630,81,30,162,1,2,4,8
672,81,26,129,3,4,5,8
759,81,16,129,4,1,6,10
895,81,32,223,5,3,3,4
910,81,46,176,1,5,7,3
1077,81,21,226,4,6,2,8
1176,81,23,219,5,3,4,7
1494,81,34,231,1,6,2,1
1526,81,41,210,4,8,8,4
1589,81,37,190,4,10,5,6
1759,81,9,133,4,8,1,5
1783,81,34,221,2,5,10,9
1858,81,29,140,1,5,2,9
2029,81,42,198,5,4,10,1
2189,81,45,229,4,9,5,4
2284,81,26,237,3,7,9,7
2395,81,44,186,3,8,7,6
2502,81,42,146,3,4,7,5
2641,81,21,144,3,9,6,7
2708,81,47,138,1,8,9,3
2733,81,9,174,5,3,2,7
3263,81,42,160,2,4,10,7
3349,81,25,264,5,2,2,1
3370,81,22,118,3,6,1,2
3382,81,21,168,5,3,9,5
3571,81,8,179,1,2,3,6
3583,81,36,180,2,8,10,6
3589,81,25,181,5,10,3,2
3633,81,6,113,3,5,4,7
3650,81,25,125,5,10,5,7
3752,81,10,137,1,7,8,6
3835,81,38,269,4,3,6,4
3953,81,35,250,5,6,6,6
4248,81,8,234,5,10,10,3
4492,81,37,212,2,10,8,8
4498,81,35,155,3,10,6,2
4533,81,38,277,1,8,9,9
4580,81,16,267,2,7,3,3
4609,81,30,177,4,8,1,6
4701,81,49,198,3,6,10,5
4788,81,40,209,3,9,9,7
4813,81,25,213,4,4,6,1
5077,81,45,141,2,6,2,4
5178,81,39,195,5,4,2,5
5314,81,5,169,3,9,7,7
5441,81,31,181,2,8,7,10
5625,81,43,212,4,4,8,8
5822,81,17,140,3,6,8,1
5894,81,24,123,2,1,4,2
5966,81,29,198,2,1,5,9
6019,81,13,242,2,9,7,5
6098,81,49,257,4,5,4,9
6201,81,15,196,4,10,8,2
6310,81,7,254,2,1,2,5
6581,81,44,273,5,8,8,7
6869,81,29,269,1,1,9,7
6916,81,44,167,1,3,9,1
7053,81,18,171,5,1,10,6
7067,81,14,233,5,5,2,4
7304,81,33,247,2,9,5,6
7340,81,12,233,2,7,10,1
7366,81,47,173,2,1,5,10
7401,81,47,193,4,1,6,4
7564,81,37,199,4,6,6,6
7632,81,19,180,2,7,10,5
7866,81,39,138,1,2,2,8
7879,81,6,252,5,9,1,7
8121,81,6,98,2,8,5,4
8174,81,35,222,2,8,1,7
8302,81,26,232,3,1,6,7
8339,81,44,256,5,6,3,4
8547,81,32,189,3,5,6,7
8618,81,50,273,5,9,4,8
8669,81,12,184,2,6,3,7
8747,81,50,258,1,9,7,6
8794,81,39,135,5,3,6,8
8798,81,28,143,4,10,3,5
8981,81,27,135,3,5,8,6
9050,81,16,174,3,2,9,6
9102,81,13,256,1,7,4,10
9168,81,21,222,4,5,2,4
9242,81,47,237,3,7,8,5
9326,81,33,155,1,6,4,7
9683,81,47,166,5,6,4,2
9757,81,11,270,5,9,8,9
9890,81,39,276,3,2,10,9
9988,81,33,143,1,7,2,8
65,82,44,237,1,1,3,8
145,82,49,179,2,8,1,2
153,82,47,203,5,1,7,8
184,82,49,253,5,7,4,8
224,82,17,164,3,3,3,8
253,82,39,227,4,7,6,3
396,82,11,165,2,6,10,9
402,82,36,187,1,1,8,2
406,82,46,205,1,5,6,7
422,82,26,171,3,1,5,6
499,82,20,137,3,8,5,3
629,82,26,258,3,4,5,2
665,82,16,170,1,9,7,7
810,82,45,248,4,10,3,6
814,82,12,107,3,4,4,9
833,82,20,128,5,3,10,2
855,82,25,232,4,7,4,5
885,82,5,221,4,7,6,7
1055,82,47,172,1,10,2,9
1272,82,18,174,2,1,10,10
1349,82,48,228,4,2,6,2
1454,82,7,145,2,8,9,10
1554,82,45,159,2,3,7,2
1632,82,44,201,5,2,6,6
1766,82,31,233,3,2,4,2
1935,82,35,127,1,3,9,3
1936,82,15,184,1,4,6,6
2104,82,41,234,4,7,4,10
2118,82,44,158,3,10,4,6
2125,82,20,280,5,2,4,5
2128,82,43,135,5,1,4,6
2285,82,7,117,4,10,9,2
2286,82,14,179,1,7,2,9
2768,82,30,241,1,3,5,2
2847,82,44,144,4,2,2,3
2876,82,17,269,4,2,3,9
2908,82,22,141,2,9,1,10
2966,82,6,213,2,6,1,9
3010,82,46,225,5,3,10,10
3025,82,19,275,2,4,6,2
3029,82,30,238,2,1,10,7
3072,82,42,234,5,4,3,5
3077,82,34,211,4,9,3,2
3101,82,17,143,3,1,10,9
3122,82,45,184,4,3,3,3
3240,82,21,120,1,6,4,8
3244,82,40,210,3,3,5,10
3302,82,27,262,3,9,10,7
3315,82,22,269,2,6,10,2
3343,82,44,209,3,7,10,6
3425,82,48,184,5,10,9,6
3467,82,9,130,2,3,10,7
3670,82,18,180,5,10,4,7
3707,82,21,260,2,9,2,2
3736,82,37,183,1,1,9,5
3832,82,46,257,5,3,7,10
3917,82,19,262,3,3,2,8
3975,82,23,206,3,8,8,7
4029,82,32,195,1,8,10,8
4380,82,16,192,3,4,3,2
4385,82,5,153,4,10,3,10
4449,82,25,118,3,10,6,5
4837,82,46,210,2,3,1,8
4882,82,21,218,2,2,10,7
5009,82,25,162,1,5,2,1
5181,82,47,149,3,2,1,7
5185,82,35,156,4,5,7,5
5327,82,21,221,2,1,4,1
5399,82,36,160,2,9,3,5
5599,82,20,217,5,7,1,3
5619,82,33,182,5,7,9,6
5648,82,18,129,5,10,1,9
5661,82,30,160,4,3,1,7
5695,82,18,181,4,5,8,4
5728,82,50,237,2,3,9,1
5779,82,14,138,5,5,1,1
5919,82,33,176,1,8,7,4
5931,82,45,240,3,10,9,1
5990,82,47,181,5,8,10,4
6121,82,24,155,4,4,3,2
6171,82,46,282,1,1,3,3
6237,82,8,152,1,10,7,3
6543,82,16,227,3,1,2,9
6624,82,17,209,1,8,5,7
6669,82,31,234,1,4,2,3
6783,82,50,223,5,10,2,9
6791,82,29,132,5,9,3,7
6943,82,12,212,2,1,10,4
7277,82,20,160,3,1,1,5
7279,82,10,208,2,7,3,4
7300,82,36,145,1,2,2,1
7341,82,17,230,3,10,10,7
7352,82,28,148,5,5,9,1
7425,82,31,258,2,4,1,1
7669,82,40,218,1,5,6,6
7701,82,15,112,4,9,9,5
7906,82,35,226,5,5,9,10
7964,82,22,120,2,10,4,7
8078,82,50,259,4,4,8,8
8233,82,5,273,2,5,4,1
8359,82,22,197,3,5,1,2
8380,82,27,136,3,4,7,3
8401,82,22,121,2,5,10,5
8523,82,35,232,1,7,5,7
8600,82,50,257,3,6,9,5
8611,82,17,263,2,10,4,5
8657,82,25,205,2,7,7,8
9185,82,34,199,3,8,2,4
9283,82,48,158,5,1,4,5
9641,82,16,115,2,8,1,3
9650,82,24,159,1,5,4,8
9846,82,6,263,2,1,9,5
9917,82,22,225,1,2,2,8
8,83,50,182,5,6,1,10
70,83,47,220,4,8,9,2
208,83,45,154,5,8,8,7
547,83,12,265,1,4,7,10
711,83,7,229,2,4,9,7
784,83,41,146,1,6,9,8
824,83,46,169,2,8,4,5
1199,83,15,184,1,10,5,9
1308,83,11,145,2,10,8,1
1324,83,9,281,3,9,1,8
1412,83,24,137,5,1,10,1
1731,83,6,149,1,2,8,3
1840,83,15,112,1,9,7,9
1944,83,42,212,1,4,6,5
2071,83,18,143,3,1,4,4
2120,83,30,268,2,3,2,4
2291,83,13,267,1,9,2,8
2384,83,18,139,4,4,9,3
2394,83,22,238,2,7,8,10
2464,83,37,138,2,6,1,4
2467,83,13,199,4,6,9,7
2615,83,38,255,1,4,3,3
2662,83,20,201,5,6,3,8
2697,83,16,258,5,5,9,6
2707,83,18,252,5,3,4,1
2873,83,40,280,1,3,1,6
2896,83,26,193,1,1,6,10
2911,83,33,224,5,3,1,7
3069,83,48,265,4,2,6,7
3149,83,45,175,3,9,3,6
3256,83,32,141,2,3,10,9
3279,83,15,146,2,6,2,7
3340,83,17,220,5,1,8,7
3384,83,50,143,5,3,8,5
3656,83,31,173,5,7,1,9
3676,83,8,150,1,10,8,6
3807,83,13,204,5,1,1,9
4025,83,11,104,3,9,2,6
4027,83,8,133,4,9,8,4
4079,83,40,174,5,5,7,10
4167,83,24,264,1,5,4,2
4173,83,38,254,4,9,7,2
4264,83,32,260,4,9,6,4
4280,83,21,199,5,6,2,7
4546,83,13,115,1,8,6,5
4660,83,28,184,4,6,6,6
4674,83,48,166,4,9,6,5
4869,83,48,267,4,2,2,10
4919,83,45,273,4,7,6,9
4958,83,19,194,2,4,6,6
5031,83,46,279,3,5,8,10
5123,83,5,240,3,9,1,4
5234,83,41,154,3,4,4,3
5483,83,25,135,2,4,4,3
5674,83,43,255,3,1,2,3
5730,83,31,179,1,3,8,7
5775,83,44,166,1,9,2,8
6053,83,19,144,4,10,2,7
6184,83,13,250,3,2,7,10
6218,83,43,246,4,9,5,6
6259,83,17,266,3,5,10,8
6330,83,43,139,2,1,6,1
6366,83,41,183,2,1,2,7
6374,83,13,251,3,3,9,6
6665,83,33,128,4,6,9,9
6739,83,7,267,4,8,2,8
6785,83,13,163,2,4,4,4
6903,83,50,222,1,9,1,5
7049,83,29,248,1,10,9,6
7188,83,13,215,3,6,6,10
7204,83,29,265,5,3,10,8
7402,83,36,197,2,10,6,1
7437,83,25,252,2,7,2,7
7550,83,18,190,2,6,4,1
7646,83,44,186,2,4,9,10
7650,83,39,254,3,7,2,7
7882,83,15,197,4,9,4,6
8031,83,50,243,5,4,4,9
8051,83,22,121,3,5,4,9
8149,83,21,198,4,5,3,2
8211,83,6,112,5,5,4,2
8255,83,29,224,4,6,2,9
8404,83,22,276,5,3,8,3
8533,83,44,168,4,2,4,1
8700,83,9,215,5,7,1,1
8948,83,21,206,5,4,5,5
9108,83,37,180,3,1,10,7
9233,83,47,179,1,3,4,5
9399,83,16,156,3,6,5,7
9661,83,29,183,2,5,9,5
9663,83,32,189,2,4,4,8
9768,83,35,149,4,1,2,7
9793,83,35,271,3,1,4,8
9916,83,43,145,4,9,10,8
9945,83,25,126,1,10,2,7
9977,83,18,166,4,6,3,7
2,84,13,219,4,6,5,6
229,84,32,170,4,5,10,2
566,84,39,153,2,1,8,3
675,84,8,143,5,3,8,2
791,84,21,227,1,10,9,5
831,84,5,209,1,3,2,10
867,84,21,211,5,1,7,10
869,84,20,156,3,7,8,5
933,84,43,221,5,4,6,10
1033,84,21,160,3,3,5,3
1060,84,44,177,1,10,8,10
1344,84,36,222,1,5,7,10
1413,84,14,268,2,8,10,6
1544,84,10,127,5,2,3,8
1737,84,32,148,3,8,7,2
1977,84,29,281,3,7,3,9
2091,84,26,258,2,10,10,8
2099,84,44,156,5,1,9,3
2321,84,20,249,4,6,8,5
2322,84,38,266,3,5,3,8
2430,84,18,146,1,9,4,8
2588,84,27,278,3,6,5,6
2692,84,41,218,1,2,4,3
2709,84,47,255,2,3,6,8
2761,84,11,265,4,1,7,2
2791,84,20,164,3,2,7,10
2851,84,29,160,5,9,3,6
2871,84,36,192,1,9,5,6
3089,84,32,181,3,4,7,1
3241,84,23,170,4,5,8,8
3253,84,9,226,3,1,2,3
3332,84,8,154,1,6,6,9
3414,84,5,183,5,2,9,2
3504,84,25,208,2,8,5,10
3575,84,14,230,5,8,10,5
3599,84,47,187,3,7,9,3
3776,84,13,160,3,9,8,6
3913,84,37,284,5,1,2,8
4122,84,32,277,5,2,3,5
4241,84,30,262,5,10,7,7
4414,84,42,261,1,5,1,3
4959,84,6,265,1,1,7,3
5150,84,25,122,2,7,5,7
5167,84,43,205,2,4,3,2
5431,84,22,131,2,6,9,3
5606,84,43,267,5,2,6,4
5724,84,24,270,2,5,2,8
5917,84,9,277,5,3,8,6
5930,84,6,205,5,8,5,7
6014,84,9,226,5,10,7,4
6031,84,48,179,2,9,4,9
6145,84,41,238,2,8,2,5
6168,84,34,180,1,8,2,2
6546,84,18,118,4,10,1,2
6587,84,45,259,3,3,3,4
6659,84,7,222,1,5,9,1
6800,84,36,187,2,8,1,1
6947,84,37,191,1,4,10,6
7128,84,50,257,5,6,5,4
7223,84,21,127,5,1,6,1
7281,84,12,279,2,10,5,4
7472,84,47,145,1,4,6,8
7577,84,34,168,3,3,6,10
7816,84,18,229,3,9,1,2
7842,84,46,235,2,7,2,9
7897,84,30,134,2,4,4,6
7948,84,30,263,5,10,10,3
8155,84,50,190,3,10,4,1
8215,84,6,177,4,9,8,1
8351,84,20,155,5,6,5,4
8530,84,39,161,1,10,9,10
8630,84,26,156,2,2,8,2
8749,84,34,274,4,5,1,9
8913,84,47,208,1,6,4,10
8972,84,28,181,3,2,2,5
9075,84,13,118,2,2,1,7
9084,84,5,278,4,6,5,4
9089,84,50,181,3,1,3,1
9219,84,32,260,3,6,3,4
9276,84,12,202,1,7,1,4
9376,84,5,226,2,7,4,4
9454,84,41,205,1,7,5,5
9477,84,22,145,3,8,9,1
9506,84,34,153,4,5,10,8
9845,84,7,223,2,9,1,3
9986,84,40,276,2,5,8,8
91,85,6,285,1,10,4,3
129,85,38,229,3,3,10,1
392,85,8,218,4,5,2,3
431,85,14,261,1,4,10,6
481,85,32,282,2,8,3,4
544,85,9,212,3,8,5,7
595,85,17,112,2,5,9,10
738,85,31,137,5,10,5,6
757,85,10,201,5,7,10,4
1356,85,13,268,1,7,6,8
1428,85,44,194,2,10,8,4
1499,85,39,152,2,5,9,6
1539,85,35,134,1,5,4,10
1566,85,50,192,1,8,5,3
1585,85,39,172,5,8,2,9
1611,85,6,238,3,1,1,7
1696,85,29,213,2,5,3,3
1758,85,9,238,3,3,8,7
1952,85,24,277,1,8,3,2
1970,85,49,207,1,8,3,8
2187,85,38,231,3,3,9,1
2223,85,34,260,5,10,1,6
2226,85,35,206,2,8,9,7
2292,85,12,273,4,3,5,3
2326,85,29,271,2,6,1,1
2385,85,14,175,1,6,2,5
2486,85,33,226,3,4,2,3
2669,85,10,120,1,2,7,2
2756,85,38,174,3,9,7,7
2799,85,45,227,1,10,4,6
2934,85,26,269,4,5,1,1
3357,85,18,221,5,8,8,5
3381,85,32,190,2,10,7,10
3573,85,14,278,4,1,1,10
3691,85,42,206,3,2,3,2
3716,85,7,120,3,5,9,6
3726,85,28,206,5,6,10,8
3946,85,12,261,3,8,8,1
4007,85,22,119,1,10,5,4
4190,85,46,196,2,5,3,4
4230,85,38,140,4,2,4,3
4279,85,19,261,2,10,7,9
4303,85,29,271,1,5,6,4
4344,85,5,230,5,3,8,5
4370,85,8,163,4,3,4,10
4421,85,26,246,4,2,7,7
4458,85,29,243,4,9,1,9
4471,85,16,284,3,7,8,7
4922,85,9,178,3,10,7,4
5053,85,37,240,3,2,5,7
5076,85,45,240,5,6,7,4
5260,85,34,217,4,5,10,3
5319,85,18,224,2,10,6,9
5473,85,30,165,5,4,10,1
5536,85,8,246,4,2,2,1
5541,85,31,208,3,2,7,2
5553,85,12,233,2,8,2,7
5583,85,37,177,3,1,9,9
5716,85,22,156,1,9,6,7
5760,85,31,246,4,2,4,3
5891,85,22,266,2,2,1,3
5904,85,22,170,3,10,6,8
5955,85,26,191,4,6,3,8
6306,85,20,221,4,8,3,1
6432,85,14,206,2,5,9,1
6595,85,27,223,2,2,10,10
6617,85,50,148,4,5,2,10
6710,85,24,253,3,7,8,9
6731,85,40,253,2,5,7,8
6769,85,34,277,2,6,2,10
7031,85,30,182,3,4,3,4
7114,85,34,192,5,5,3,2
7253,85,8,126,1,4,3,1
7494,85,47,179,1,9,1,7
7626,85,20,237,2,8,7,6
7649,85,34,142,4,9,5,4
7677,85,48,245,5,3,6,8
7772,85,23,225,5,10,4,6
8076,85,48,168,1,8,1,5
8266,85,29,129,4,4,4,2
8299,85,43,138,3,4,6,9
8492,85,18,133,4,9,4,8
8708,85,50,262,3,5,2,4
8735,85,31,275,2,9,6,3
8782,85,26,191,4,1,6,8
8910,85,21,279,4,4,1,2
9060,85,6,278,1,9,3,6
9277,85,38,252,3,10,7,4
9287,85,26,282,2,4,7,9
9504,85,42,154,3,8,10,3
9873,85,44,165,4,6,3,3
9887,85,44,247,5,1,3,5
9902,85,15,159,4,2,2,9
9909,85,19,239,1,5,8,8
9939,85,21,195,1,7,6,10
9973,85,21,204,4,2,3,9
9990,85,25,264,2,3,2,4
115,86,20,119,4,4,10,7
288,86,22,200,1,1,10,2
373,86,34,164,2,5,7,2
515,86,11,231,5,7,7,5
540,86,37,145,3,3,8,6
812,86,26,156,5,8,1,9
886,86,44,154,4,9,6,5
1140,86,5,108,1,4,6,3
1188,86,22,162,1,9,7,2
1255,86,50,222,2,9,1,3
1273,86,28,246,2,5,9,2
1275,86,24,157,5,9,6,4
1343,86,9,281,2,9,5,8
1422,86,18,168,1,5,10,2
1677,86,34,257,4,8,5,9
1713,86,25,232,1,8,6,7
1894,86,31,197,2,7,7,6
2254,86,49,215,1,9,3,9
2515,86,28,172,3,5,5,5
2558,86,31,258,5,10,7,9
2698,86,39,234,2,10,4,9
2743,86,45,154,2,7,7,7
2844,86,45,209,4,9,5,6
2969,86,7,220,2,8,4,6
3022,86,34,268,1,3,1,7
3123,86,7,172,2,4,5,1
3141,86,35,138,5,8,8,6
3189,86,9,285,1,5,9,9
3265,86,8,174,2,5,1,4
3354,86,37,261,5,5,5,9
3380,86,9,191,1,8,6,3
3392,86,27,161,5,5,9,10
3487,86,27,237,2,4,4,1
3513,86,10,129,1,1,3,7
3519,86,12,226,3,5,3,9
3652,86,13,191,1,2,3,4
3742,86,43,243,5,8,3,6
3764,86,39,193,4,7,10,9
3823,86,7,235,3,8,4,9
3851,86,8,112,4,7,10,4
3893,86,47,172,3,9,6,7
4139,86,21,143,1,4,7,8
4278,86,11,248,5,10,5,3
4631,86,38,227,3,4,4,8
4765,86,18,193,4,8,4,7
4793,86,35,155,1,9,8,3
5032,86,13,115,4,1,1,7
5368,86,44,206,5,4,1,1
5643,86,44,170,1,1,10,2
5708,86,11,142,1,5,6,9
5739,86,13,166,4,6,1,9
5750,86,25,172,1,6,10,9
6103,86,18,209,2,5,9,6
6219,86,49,264,3,5,4,3
6384,86,12,261,2,5,7,2
6402,86,14,176,1,7,5,2
6458,86,48,268,5,6,5,8
6491,86,25,190,4,5,10,6
6596,86,49,236,2,3,6,6
6654,86,45,273,1,4,10,6
6697,86,43,216,5,4,1,6
6757,86,42,210,5,4,5,1
6778,86,26,153,4,4,7,3
7122,86,8,156,1,8,8,5
7286,86,37,228,5,1,10,10
7295,86,40,195,4,5,8,5
7316,86,30,208,1,6,5,3
7414,86,40,155,3,7,1,3
7450,86,41,284,3,9,7,2
7465,86,12,262,3,10,10,10
7534,86,7,254,2,2,10,8
7605,86,43,233,1,6,3,7
7728,86,39,190,5,4,4,1
7741,86,26,247,1,5,4,7
7818,86,37,286,2,6,8,10
7929,86,42,254,2,10,7,4
7974,86,40,246,3,3,1,8
8000,86,43,236,5,3,7,8
8195,86,37,169,3,4,6,1
